Id,SalePrice
2658,126869.69747172357
2718,200562.82382636453
2414,183383.65539740803
1989,97628.94349079585
625,168015.0585689989
333,99936.40471880062
1327,98381.80795083335
858,155003.59562687713
95,215355.1561503413
1568,148898.59046548785
2482,168088.98306074535
1364,116232.76848542102
2584,162324.27429198124
818,256926.4608129959
2673,150838.24108910037
2089,119643.70370370921
1297,139915.6103969857
790,129820.3451110961
2616,176349.6500393743
720,188090.26897306222
222,149507.84144273162
557,120616.7131336091
1148,202477.5796113014
2766,159769.24638657251
534,184819.3219237793
1452,114978.26894203266
630,139277.2462593434
2648,122059.43827902105
125,176743.80267220145
1904,68418.55267919994
1670,113008.12130429524
756,99641.69400735741
717,213457.37307726577
1032,152776.26391803546
852,211386.3658061691
1731,181036.02954073943
2639,98184.3446670692
2071,97182.61204897895
1267,115359.54025830122
1851,194077.1172475291
567,156676.8465496666
2439,210080.54260728936
1898,152213.84708098642
647,132745.89058446576
2256,204223.40757130942
979,98354.44654996098
1444,211505.86842561883
2485,104932.9752205088
157,120683.90392304165
88,128467.31933835414
2003,107874.6652044316
186,188424.55681591833
1425,251943.66303821225
2695,122208.63072760723
738,104116.58301926595
395,144905.03805380882
1353,163226.96769974392
1878,138311.73358252828
390,162276.6911259752
1456,226740.50665067285
1103,294681.54969147436
1387,125305.3056138988
2070,135521.49359909605
1199,180467.29319143624
2479,189979.6568313846
501,305487.1552493531
2362,100511.55804755272
1718,200296.60376169585
2188,73392.27308716293
1483,148863.76790317922
2557,101530.14582844231
437,358995.7712198768
2224,176740.1868382914
1628,170432.738998953
397,131217.30494233855
587,200823.562596109
2182,839947.0456420741
971,128551.90777133258
2611,146180.8231320511
1887,103715.56613653766
2399,356207.3013106129
2148,205821.98386284453
304,125885.64980350723
1997,128189.39136831427
2817,128621.38471409968
1431,214180.82646117097
427,375381.32992623234
263,118344.34720081382
598,157515.0883422317
2895,220075.28039923834
687,151569.0137045571
1822,137424.3262032949
2191,110160.66198154479
179,106995.11436862336
1009,206789.74246528692
2010,113347.1726007319
1991,135365.37128157506
1411,169161.86265731702
1721,250182.87763465496
1144,189586.39220485938
593,212947.13988249662
575,323291.1292370213
1249,171853.04042171265
1604,128865.60979990885
1064,556387.7672446665
1923,150909.00135240366
1988,105069.2280440644
2325,168735.35064312347
114,187612.23696664142
2700,197708.66473456688
217,140698.77755781187
343,169540.46153574792
386,249978.22225007112
2005,96610.65341415333
2908,130846.78475284511
1814,226232.4022278268
2446,571152.1000617783
208,129019.49734244961
1679,102797.60869403726
822,330545.8981739507
6,182541.52810801606
1781,373309.0888637342
2397,287150.33983670385
2340,310229.9070969641
1618,158243.48785149452
2843,146886.34896546573
1061,368548.32521196856
2786,127572.83175956513
1935,131965.62776129408
1341,116029.89788679923
521,266816.1027411323
2136,131165.17747126444
996,188484.67186734144
227,155189.95389523328
135,168293.12657746256
1167,165514.34078394691
294,225163.3688656332
1776,202056.9752410475
540,175219.19492970596
1717,200296.60376169585
2303,117407.8402269155
116,180998.88676705922
127,135890.81763928305
1371,121819.04795080057
1014,174388.81232506904
1507,108671.25837762648
702,131543.83222557054
750,144911.9424375822
261,149554.4300282379
1559,62835.89788032295
577,231436.8090572355
2812,205405.3106052749
2080,173764.49182247845
1368,106386.53526286967
2376,119521.03835204108
659,101519.83263538826
1235,129393.12598765125
332,90769.73714835972
1917,139105.44545394756
2094,242979.83094156685
1460,275267.3201886641
1471,210322.31079598216
1509,119985.96819762698
1922,126610.27965367593
433,537829.4327753844
460,272161.4690723934
1116,241981.5397113056
1137,163205.01796384488
53,176950.36838657013
2354,274008.92226149206
1475,203213.45648823396
1761,643096.579541249
842,139201.94300698253
2739,184916.75773819108
2509,162151.87277000965
1007,202077.1339800803
2610,182695.06632054003
1952,102203.31789811155
2719,199309.7738263852
2921,95328.15138698542
1966,141025.33775326313
292,124070.98008763815
1204,190625.35607545724
1829,250803.46942866239
2419,185830.85686784703
391,155464.37636433172
798,119464.82299894691
481,184695.5160584102
193,193593.02920937235
555,121062.43028335705
899,84835.76787854124
2357,178656.46576244282
328,121629.0937234394
1356,103787.5421660304
1154,116944.80651871549
1730,172408.0933449877
2249,141431.90419257543
1119,246746.8288575326
2856,129187.33180524988
1394,151088.89785096623
2587,120840.92216658611
61,330221.00436350977
2661,164719.72366350528
2711,140701.36811713033
1147,185197.8593949372
757,135236.7470683276
2623,98704.84927031398
2378,155742.2474844191
1413,132889.8207053898
1722,225284.02605137508
1112,217587.36760812614
1623,175159.27751208778
1201,191005.26282166824
1513,114693.53946748996
957,255047.10353282533
1171,263184.7505000309
1145,199798.88867281665
2726,219550.63341165715
703,151109.95194412678
760,89235.89178083949
1964,136383.10685014597
2512,180246.93641351347
159,146874.38581917342
1281,171556.52899937084
