Id,SalePrice
2658,126447.08511730138
2718,201547.92056551354
2414,183585.7990080759
1989,101563.61737360542
625,172069.9379272009
333,98433.24029477776
1327,98015.87712530888
858,155437.73102295157
95,214348.12307804427
1568,152250.86432384266
2482,169637.23602907947
1364,114554.44758931674
2584,163702.6500051164
818,269835.25764830224
2673,151705.7648083245
2089,112296.57213552481
1297,142892.82191951937
790,128128.70615824453
2616,192358.1922184369
720,183990.08651981852
222,150634.7380520995
557,123713.25577009532
1148,204230.4775656929
2766,173288.87299560607
534,186354.03003748908
1452,115280.8590614907
630,134853.31272990434
2648,130712.463115762
125,182409.10061746434
1904,59317.60254500813
1670,113513.32876315675
756,99792.31089690702
717,232936.5681609153
1032,155592.261331404
852,212814.79130792536
1731,179086.2213186123
2639,100745.54900921466
2071,88372.31042175832
1267,114343.88780561309
1851,196312.53037236637
567,153993.80492975636
2439,210835.54953547588
1898,152625.80439276376
647,132333.59916352664
2256,209600.0143101918
979,95216.61612685781
1444,212026.11669117
2485,104365.19733275741
157,119974.91263633977
88,126746.9722791801
2003,104831.1615016237
186,187450.48352710242
1425,250177.63064493466
2695,122883.57474898914
738,100557.78482236528
395,148550.01413020212
1353,166211.3999245497
1878,137110.83880095807
390,166070.30376060255
1456,227280.18989649686
1103,304945.1541515044
1387,124403.15482633152
2070,136987.99094422712
1199,177882.06977685465
2479,183816.45191647977
501,317320.4016686532
2362,95845.889262453
1718,214124.1590957677
2188,74019.13771949307
1483,162043.28873245642
2557,100512.9129525961
437,358790.40867452056
2224,187468.91801990676
1628,170684.28097064234
397,129913.57837834531
587,202226.84263850487
2182,726720.2514117317
971,125105.19594490387
2611,144510.00358202265
1887,98721.59885415091
2399,354851.5947145717
2148,207386.0691589433
304,129814.01222559168
1997,129056.48205711317
2817,121519.61098522686
1431,221807.16688304322
427,365790.63872325624
263,119046.22393337701
598,158836.1801003364
2895,220919.78515551533
687,149581.6644194985
1822,137175.89295728575
2191,102451.42646379517
179,102379.19587468101
1009,217670.91100301172
2010,108588.79413749132
1991,133481.9475363825
1411,171257.65600424577
1721,260645.8398781329
1144,187455.39835587062
593,209873.45331290673
575,305676.2136173864
1249,175321.02459066562
1604,129296.14607124175
1064,501931.6848053099
1923,154596.84834280817
1988,105366.63618902664
2325,169096.6279529967
114,190608.5593707343
2700,199721.02242403242
217,140782.64375453594
343,171023.90988889887
386,252748.54624099523
2005,93430.40531217093
2908,125849.25337068824
1814,231906.60028992288
2446,531679.6295290758
208,137118.55997914408
1679,111721.93820031559
822,320380.7578125858
6,183293.0052886127
1781,347980.4100242685
2397,294903.33730750857
2340,308440.9047660153
1618,160114.98045884716
2843,148160.65198448393
1061,363342.7821506963
2786,126730.39365605164
1935,133239.8249593231
1341,114306.6585771929
521,269139.0415159215
2136,130240.91479757574
996,194559.65122121078
227,151913.98717670052
135,178303.33065031935
1167,161732.6035310029
294,226724.21835322186
1776,201776.60380037792
540,178427.32696586175
1717,214124.1590957677
2303,118540.13791430055
116,183907.5512562542
127,136595.01307825875
1371,116620.55976824499
1014,179267.61393595967
1507,96956.32231652092
702,138859.90536855935
750,144907.3049158061
261,145236.59521397838
1559,63293.22637576803
577,228805.53433198054
2812,203209.56203658777
2080,172825.2162335813
1368,104168.42179828606
2376,120783.71054772723
659,107492.66029339045
1235,127478.4352051534
332,86013.3546548049
1917,143635.2242178163
2094,244719.14392029922
1460,272836.9812074223
1471,216293.71635493275
1509,114686.4218422655
1922,124531.51078843742
433,509523.9636311507
460,281561.24129337375
1116,240663.19674791198
1137,165597.18485259128
53,179235.04277207836
2354,278234.6115550916
1475,202215.17617661014
1761,617084.856135725
842,136564.23859088524
2739,192396.40278841244
2509,161739.51944748385
1007,202999.01680226988
2610,184489.4198248105
1952,113891.91270009433
2719,199662.14375812592
2921,92846.20551782318
1966,138458.58803160084
292,124427.47161718013
1204,192190.55045498986
1829,260337.3690302106
2419,183914.2920718716
391,155795.8121321687
798,118788.26396063827
481,185294.3615144694
193,200753.12305421766
555,120404.7204752636
899,71626.8504802016
2357,178650.82635589488
328,131109.70364987527
1356,104117.4380988503
1154,116930.44959255737
1730,171957.8075042401
2249,147526.03040520506
1119,244256.44842848278
2856,128655.83675358984
1394,142461.02209443517
2587,116259.50467733365
61,347492.58570274914
2661,169135.73130212844
2711,140707.27412120326
1147,183794.3865194463
757,138594.35556501837
2623,89298.24196418868
2378,154785.12499843902
1413,128453.05801771523
1722,239108.85119450354
1112,218029.6694791624
1623,174107.41688054902
1201,193273.49531215843
1513,114535.45566783175
957,263550.11171664274
1171,267096.43198959104
1145,197869.31603426608
2726,222861.62197951644
703,154505.09597312714
760,93060.27681577124
1964,137581.7301540593
2512,180218.93260899768
159,147675.4666164125
1281,170978.7048847779
468,179695.09970452028
290,121977.09705582986
665,115831.29083296859
1463,272291.5290869439
1792,222084.8226318788
923,156787.08245522092
500,284319.8315169546
1408,147793.58903276263
331,79050.16090350374
170,113289.36403661808
2192,99695.60252691213
2571,321993.9139894505
2314,161078.79551345852
2647,89979.39860584456
422,422801.12143320637
2457,353278.00084128586
1838,201738.70151548693
2805,243168.56287209055
1645,159335.6782637755
1711,322390.8443968283
2825,248770.3038725357
322,373902.42750747135
2103,253498.0949162478
342,134035.05766158027
600,106954.0132830625
488,180839.68841348105
1725,327894.3179322294
2246,266120.39814581233
2847,154780.54260073416
806,240197.73689027526
530,256894.94591970224
963,188458.9397893837
2678,82239.92790582064
171,75797.23244668466
2401,413308.4355940419
805,224596.62680263462
2259,210294.23731307717
1748,169054.85460923283
1361,130948.44070595685
1677,119309.57975820401
1406,149175.51938390816
2322,248181.76902825772
688,169461.64741447006
143,149554.75245070213
804,196911.02015941252
1214,181895.2168944029
2828,142790.63352257386
1999,170503.75842491793
2467,205100.5430525449
2665,159136.35200963297
1538,349778.1348401543
398,110320.04990179704
2822,153547.0131704118
2157,140701.9693523621
1856,199082.06350687883
1269,98833.27875474648
2570,124781.21505836734
2320,265278.898612523
1517,106108.98182787391
2304,114136.21210448314
1312,82378.43845746994
2012,128959.72621839309
506,231374.91994497195
2865,183894.71547756743
2367,107937.80557595074
554,101075.4878522263
238,139739.47212963205
1954,117836.1418226272
2488,139089.17630801836
2291,99115.1441116355
1969,99846.5455846958
2725,147399.33009072853
1482,142963.1386821899
2763,196171.93766977402
503,247364.59644140882
1584,218188.37823095827
1531,174437.89484912352
2210,181318.0240846207
459,331331.74907479616
556,125191.72431075685
1347,142629.94672197587
1290,90083.23502877957
1388,109924.23353499433
1571,217622.48804780561
2754,199986.07703284678
765,139349.2827206993
2494,133364.26892863895
2870,199625.52707674535
7,210825.04847882158
1114,223195.2828855082
2418,270612.66127193207
291,129753.61552820407
18,312465.1352827919
39,335533.67977954197
1001,244706.6802512528
2442,237571.752751775
616,131479.21259809833
2680,65789.53871097972
1414,118106.2414263039
289,148848.45233877373
40,268250.51501685614
860,123138.75421216787
409,136492.47758874038
673,149148.6273442062
2427,200175.30267442472
2036,204266.66579762235
2564,142770.2932032214
642,177689.6016112465
1008,179820.46830926058
1908,150062.35512586596
2519,222234.59520599028
1369,87135.24180376003
2855,158943.15322850336
712,88944.067869644
1943,104355.21836873672
1958,130992.21867104956
107,192634.1590996703
2295,176093.84634722787
704,98598.6987740933
676,128276.93862553856
259,182783.62261201942
93,287121.95607225515
106,248367.32755963498
2315,173513.87292906793
1050,117844.44778182049
1095,185335.0728879353
2709,137691.73287914196
758,129316.62689831316
1496,151135.19750774832
2370,119122.29210129156
2458,248797.65938487262
2733,138571.5936440276
161,300087.3831969191
726,143528.8995920046
845,207487.96555604204
947,249281.3814247311
2232,88961.12312689774
2563,137929.7472204196
2299,149983.29575220248
211,83464.6305568819
605,178319.4012797976
1478,200725.8419982098
2247,267895.83071778127
2274,201328.94207428754
2869,186552.18519899942
967,218645.38204478653
2656,105936.2944325339
667,239514.86982335453
1042,110080.29237387535
2023,152754.118113332
2447,386750.17902246583
2055,138828.86386664122
2275,306060.1374633684
2204,157411.77563002668
1563,267032.9303267234
483,224954.50999577058
796,138817.76813823206
1526,144882.79861811112
2042,152711.22157166526
442,330893.78742147086
1693,335128.4139836841
1468,222210.71114118226
1430,198735.0534187689
2605,166934.47565817443
1529,171455.69216900738
335,138840.50818357928
1287,114087.7032721993
31,102990.32587857309
1785,258556.8919527268
82,155659.70860927945
2620,142596.33464844158
252,196711.39338015253
721,67994.59799031568
2165,181784.52048863357
2316,176850.37731289607
775,129633.84509358901
1558,98890.2335187502
17,180929.61207603608
1022,230330.84829711835
925,115042.95536954413
438,288570.3588377483
1270,137346.46601500455
1272,125592.44830473146
215,126456.20131039184
266,224521.9288443461
2402,287717.9505200819
1250,128837.31779682983
1984,105589.46101887719
1279,146187.95054812677
377,261547.56569340185
1252,127145.43677072828
2156,250719.8036477417
499,311020.7061624956
1374,122695.2979327228
2898,256503.67345016857
401,110500.28797440961
2721,163100.7613295149
2078,241545.17620247728
2589,125854.33073990449
1946,258040.7910595904
1334,111122.1050095201
2781,226321.56906647226
431,376107.37279861217
576,235298.02830227558
1474,201154.87543423157
2254,145254.79303230275
2155,261195.23473081607
885,98209.64447687863
643,144315.2346498065
1944,128826.1125942894
480,193843.71861089332
2845,106072.35485004222
2387,307244.57254862395
2407,223675.4561864777
2527,157441.19700811585
2514,157602.4477782086
629,174621.25495399378
80,210426.03181174872
1876,136705.46611366485
1546,109537.63040144417
2518,161018.7923624136
2347,153003.69703625725
783,213893.1753583405
1322,65166.75511440118
194,87525.22427689732
1770,290001.11308938597
2143,145636.2005388753
1229,228968.2406393546
511,256925.61958130545
46,224256.42972024227
1348,158900.98336592008
2465,202614.65928342607
387,243793.09483672425
873,202204.71000984835
1918,106873.92759341504
2764,227384.07331180977
2184,106880.23843082304
934,152657.83382374706
1920,126659.68601899358
2631,157883.1486761363
1768,638998.9313820036
2040,104127.20800658342
1749,214201.31448885685
834,251161.15948603887
1457,243662.08225565593
79,125949.74493299348
2302,135330.60596951592
1817,146783.3509731711
2755,231989.58227174502
359,169936.8727977211
2059,119026.03999083923
2092,234933.5990362587
2516,241865.92423205834
150,104523.82710230866
1656,144902.5412599087
83,94264.83503114298
2411,179172.7037615737
795,92041.30981592974
2312,241385.80894046073
2917,108658.20924580774
1624,182068.2551082593
2215,296809.88673688855
1211,148281.86162055464
1485,162043.28873245642
1024,167376.1466156618
570,188258.144735601
2874,123909.51444840926
700,159632.26049850043
2756,215068.02929569333
2022,175669.63312322862
583,224363.96448925044
2392,338072.2411427524
2424,185884.26650515143
212,108850.42426249449
736,106773.4818836574
1610,166779.76618874347
890,119071.08598146137
467,177292.89955254458
578,238432.8741193983
1747,196806.2491832069
1149,170371.22229826055
2758,226185.46027739832
857,136012.86825421927
2219,254753.57712121244
733,102204.751709746
2909,113035.89269975826
1798,281568.3579819029
235,111692.28455753798
2366,141365.95661567856
1027,128565.6137012007
1195,122368.021416648
1303,66898.95013250495
148,172851.18452068034
608,154710.97981419467
2515,202987.49272089713
821,294545.1875571536
2500,286433.0585969401
745,100090.65352153013
741,121012.01549986962
1611,106272.05059601912
2532,122918.39305641253
1081,233387.46389949895
1692,446737.86286785203
2520,210087.43472440465
276,108514.79118426701
1992,117685.94063081655
663,68173.97357619838
418,141941.55291496983
1733,181898.2650934704
2359,144593.4232373231
253,191731.88402738294
1518,167288.90612929364
2035,147308.39431755902
2919,86013.3546548049
1540,226970.51300741447
2120,151491.67611045376
1674,171995.13513478357
256,143028.38148764434
2361,108116.15966936557
978,90320.76663753623
2280,136258.5264464211
2095,215244.8992309779
1709,319667.19801247265
2801,226263.38522808807
1246,122686.168799409
2373,115905.46864260844
1055,272214.948135862
2017,118912.5698976856
1099,270812.3384573186
1344,85970.35742708636
835,215564.88343402426
1117,220630.3623422504
2043,90428.14720576386
2085,141257.6315198394
410,150306.49144298348
2650,110515.23030942885
2867,158393.04381469102
1668,117263.91844667659
1161,169716.9223901337
2122,186118.51486785346
2539,140955.3299526683
1047,142519.12398073229
1445,124633.88881153465
541,136157.95271543675
569,236765.5056391222
1276,153935.36767731828
918,128896.40915398014
326,162855.66937772438
1936,131226.61897370892
895,116342.69850591675
257,142565.640956365
1241,174558.5667743795
1545,108604.60842030874
1189,178220.7590899965
270,140905.50903792004
2066,181438.19495279496
693,97965.84379346951
1259,157099.82202789257
2916,143910.2329824791
2321,304793.5108960507
1977,87909.21790779411
1895,154772.6885849685
1240,156372.95667287332
85,146467.88283450966
1823,113200.02449675676
825,260412.98219462513
110,221114.03906517816
697,111575.79511327241
2297,102479.02886080377
1231,136589.48691575025
1355,124073.2214487329
968,300750.43012061756
584,248794.26375859726
1315,107072.3491834602
1606,135071.82132522645
206,126862.43019871818
1685,353754.60197199986
2016,115987.16697152042
869,214537.71729897836
2135,124716.96379245205
2346,162458.01564280695
2430,211805.72795918465
2198,99080.32600569315
2652,112588.34733904536
27,115485.9174796767
241,172539.267470104
906,111140.20437917043
1506,117478.94387842687
2098,362332.60102733556
1435,227217.01551296978
2213,131537.83587639692
1274,136124.37987632304
743,41284.19029171044
1737,192651.2190959983
2797,260008.39307370514
2185,68503.40231767873
58,157039.15636811525
830,192344.71403992918
808,115574.6115053402
680,162641.1759726376
1153,114164.13588035274
1291,128092.73204454561
1818,137693.98593344988
